STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,ind_type,Individual type,unit,Unit of measure,geo,Geopolitical entity (reporting),year,Time,value,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,PT,Portugal,2019,,19.66,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RO,Romania,2015,,17.30,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RO,Romania,2016,,19.06,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RO,Romania,2017,,18.90,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RO,Romania,2019,,20.64,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RS,Serbia,2015,,19.65,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RS,Serbia,2017,,19.60,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,RS,Serbia,2019,,25.89,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2015,,36.35,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2016,,29.84,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2017,,30.83,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SE,Sweden,2019,,26.38,,u,low reliability,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2015,,25.28,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2016,,25.14,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2017,,24.31,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SI,Slovenia,2019,,24.06,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2015,,27.07,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2016,,26.14,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2017,,25.95,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,SK,Slovakia,2019,,26.80,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,TR,Türkiye,2015,,11.73,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,TR,Türkiye,2016,,12.81,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,TR,Türkiye,2017,,14.52,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,TR,Türkiye,2019,,11.50,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,UK,United Kingdom,2015,,27.41,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,UK,United Kingdom,2016,,25.66,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,UK,United Kingdom,2017,,24.53,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,UK,United Kingdom,2019,,25.04,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,XK,Kosovo*,2017,,15.58,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_B,Individuals who have basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,XK,Kosovo*,2019,,13.24,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,AL,Albania,2019,,21.48,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,AT,Austria,2015,,64.00,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,AT,Austria,2016,,65.46,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,AT,Austria,2017,,67.45,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,AT,Austria,2019,,65.55,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BA,Bosnia and Herzegovina,2019,,24.15,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2015,,60.29,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2016,,60.90,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2017,,60.56,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BE,Belgium,2019,,60.83,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2015,,31.22,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2016,,26.25,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2017,,29.49,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,BG,Bulgaria,2019,,29.40,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CH,Switzerland,2017,,75.50,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CH,Switzerland,2019,,76.80,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2015,,42.55,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2016,,42.92,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2017,,50.38,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CY,Cyprus,2019,,45.03,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2015,,56.89,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2016,,53.80,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2017,,59.85,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,CZ,Czechia,2019,,62.10,,b,break in time series,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2015,,66.71,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2016,,67.54,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2017,,68.18,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DE,Germany,2019,,70.16,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2015,,74.91,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2016,,77.57,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2017,,71.19,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,DK,Denmark,2019,,69.98,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2015,,56.72,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2016,,57.05,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2017,,57.71,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EA,"Euro area (EA11-1999, EA12-2001, EA13-2007, EA15-2008, EA16-2009, EA17-2011, EA18-2014, EA19-2015, EA20-2023, EA21-2026)",2019,,58.78,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2015,,64.51,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2016,,60.32,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2017,,60.31,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EE,Estonia,2019,,61.58,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2015,,44.01,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2016,,45.85,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2017,,46.16,,,,,
dataflow,ESTAT:ISOC_SK_DSKL_I$DEFAULTVIEW(1.0),Individuals' level of digital skills (2015-2019),A,Annual,I_DSK_BAB,Individuals who have basic or above basic overall digital skills,IND_TOTAL,All individuals,PC_IND,Percentage of individuals,EL,Greece,2019,,50.52,,,,,
